Apr. 14th, 2016 at 8:04 PM	382
Apr. 16th, 2016 at 6:29 PM	243
Apr. 18th, 2016 at 12:59 PM	178
Apr. 20th, 2016 at 3:29 PM	101
Apr. 20th, 2016 at 3:42 PM	107
Apr. 23rd, 2016 at 6:59 PM	370
Apr. 24th, 2016 at 4:03 PM	53
Apr. 26th, 2016 at 12:21 PM	65
Apr. 26th, 2016 at 11:22 PM	174
Apr. 27th, 2016 at 1:56 AM	1161
Apr. 28th, 2016 at 2:50 PM	174
Apr. 29th, 2016 at 2:29 PM	277
Apr. 30th, 2016 at 12:10 AM	392
Apr. 30th, 2016 at 8:32 PM	1200
May. 1st, 2016 at 4:24 PM	394
May. 1st, 2016 at 8:59 PM	0
May. 3rd, 2016 at 6:34 PM	273
May. 4th, 2016 at 5:02 PM	5
May. 6th, 2016 at 2:44 PM	244
May. 8th, 2016 at 3:02 PM	277
May. 10th, 2016 at 10:36 AM	100
May. 10th, 2016 at 12:35 PM	88
May. 10th, 2016 at 11:03 PM	335
May. 15th, 2016 at 12:39 AM	198
May. 15th, 2016 at 12:52 AM	81
May. 16th, 2016 at 3:03 PM	876
May. 18th, 2016 at 1:08 PM	871
May. 18th, 2016 at 5:34 PM	562
May. 24th, 2016 at 12:59 PM	440
Jun. 7th, 2016 at 1:26 PM	17
Jun. 8th, 2016 at 1:42 PM	140
Jun. 8th, 2016 at 5:22 PM	259
Jun. 10th, 2016 at 7:16 PM	143
Jun. 12th, 2016 at 5:37 PM	438
Jun. 16th, 2016 at 12:06 AM	283
Jun. 17th, 2016 at 1:40 PM	103
Jun. 18th, 2016 at 4:03 PM	732
Jun. 22nd, 2016 at 3:25 PM	37
Jun. 23rd, 2016 at 2:54 PM	350
Jun. 24th, 2016 at 11:50 AM	148
Jun. 26th, 2016 at 10:43 PM	364
Jun. 27th, 2016 at 12:32 PM	30
Jul. 11th, 2016 at 2:25 PM	140
Jul. 12th, 2016 at 4:12 PM	166
Jul. 13th, 2016 at 11:48 AM	435
Jul. 14th, 2016 at 12:32 AM	595
Jul. 14th, 2016 at 6:27 PM	302
Jul. 15th, 2016 at 12:01 AM	448
Jul. 16th, 2016 at 7:36 PM	342
Jul. 17th, 2016 at 1:36 PM	146
Jul. 22nd, 2016 at 2:46 PM	393
Jul. 25th, 2016 at 2:58 PM	418
Jul. 26th, 2016 at 1:02 PM	33
Jul. 27th, 2016 at 12:04 AM	150
Jul. 27th, 2016 at 12:52 PM	450
Jul. 27th, 2016 at 3:40 PM	126
Jul. 31st, 2016 at 4:20 PM	37
Jul. 31st, 2016 at 7:13 PM	200
Aug. 1st, 2016 at 1:13 AM	779
Aug. 7th, 2016 at 1:13 PM	250
Aug. 8th, 2016 at 2:03 PM	951
Aug. 15th, 2016 at 10:59 AM	453
Sep. 2nd, 2016 at 12:36 PM	582
Sep. 2nd, 2016 at 10:35 PM	232
Sep. 3rd, 2016 at 5:41 PM	391
Sep. 9th, 2016 at 1:46 PM	1450
Sep. 10th, 2016 at 6:09 PM	484
Sep. 12th, 2016 at 12:32 PM	408
Sep. 13th, 2016 at 6:20 PM	235
Sep. 22nd, 2016 at 4:39 PM	310
Sep. 25th, 2016 at 5:53 PM	76
Sep. 26th, 2016 at 5:18 PM	240
Sep. 29th, 2016 at 11:11 AM	189
Sep. 29th, 2016 at 1:43 PM	138
Oct. 1st, 2016 at 3:48 PM	73
Oct. 1st, 2016 at 4:07 PM	214
Oct. 6th, 2016 at 12:37 PM	48
Oct. 7th, 2016 at 12:50 PM	149
Oct. 9th, 2016 at 12:11 PM	221
Oct. 10th, 2016 at 11:18 AM	162
Oct. 14th, 2016 at 2:20 PM	100
Oct. 19th, 2016 at 11:59 AM	111
Oct. 19th, 2016 at 6:11 PM	160
Oct. 24th, 2016 at 12:54 AM	289
Oct. 26th, 2016 at 2:06 PM	200
Oct. 28th, 2016 at 12:19 PM	101
Oct. 31st, 2016 at 11:57 AM	233
Nov. 1st, 2016 at 3:10 PM	88
Nov. 2nd, 2016 at 3:41 PM	191
Nov. 3rd, 2016 at 12:48 PM	425
Nov. 4th, 2016 at 1:51 PM	906
Nov. 5th, 2016 at 1:11 AM	42
Nov. 5th, 2016 at 1:20 PM	528
Nov. 6th, 2016 at 5:15 PM	22
Nov. 6th, 2016 at 6:10 PM	831
Nov. 9th, 2016 at 10:14 AM	99
Nov. 10th, 2016 at 4:49 PM	571
Nov. 10th, 2016 at 10:31 PM	170
Nov. 16th, 2016 at 12:14 PM	197
Nov. 22nd, 2016 at 4:57 PM	259
Nov. 23rd, 2016 at 12:48 PM	55
Nov. 24th, 2016 at 2:23 PM	69
Nov. 25th, 2016 at 3:41 PM	129
Nov. 28th, 2016 at 12:51 PM	535
Nov. 28th, 2016 at 2:55 PM	206
Nov. 29th, 2016 at 12:41 PM	166
Dec. 5th, 2016 at 12:21 PM	284
Dec. 5th, 2016 at 4:07 PM	427
Dec. 5th, 2016 at 6:15 PM	376
Dec. 6th, 2016 at 11:37 AM	147
Dec. 7th, 2016 at 4:40 PM	183
Dec. 10th, 2016 at 12:24 PM	88
Dec. 10th, 2016 at 12:37 PM	103
Dec. 11th, 2016 at 1:08 PM	288
Dec. 12th, 2016 at 3:26 PM	652
Dec. 12th, 2016 at 5:36 PM	375
Dec. 14th, 2016 at 4:29 PM	195
Dec. 14th, 2016 at 5:54 PM	200
Dec. 15th, 2016 at 12:06 PM	113
Dec. 16th, 2016 at 3:13 PM	140
Dec. 16th, 2016 at 3:50 PM	92
Dec. 18th, 2016 at 5:22 PM	269
Dec. 21st, 2016 at 5:21 PM	99
Dec. 24th, 2016 at 4:06 PM	115
Dec. 24th, 2016 at 5:27 PM	512
Dec. 26th, 2016 at 5:13 PM	259
Dec. 27th, 2016 at 5:21 PM	322
Jan. 3rd, 2017 at 4:54 PM	805
Jan. 7th, 2017 at 5:36 PM	319
Jan. 9th, 2017 at 1:15 PM	653
Jan. 9th, 2017 at 4:16 PM	762
Jan. 10th, 2017 at 2:42 PM	144
Jan. 12th, 2017 at 4:54 PM	915
Jan. 14th, 2017 at 2:50 PM	105
Jan. 16th, 2017 at 3:39 PM	60
Jan. 17th, 2017 at 3:34 PM	331
Jan. 17th, 2017 at 3:55 PM	344
Jan. 18th, 2017 at 4:39 PM	61
Jan. 23rd, 2017 at 11:22 AM	166
Jan. 23rd, 2017 at 2:28 PM	126
Jan. 23rd, 2017 at 3:45 PM	254
Jan. 26th, 2017 at 2:54 PM	78
Jan. 27th, 2017 at 3:52 PM	469
Jan. 28th, 2017 at 5:32 PM	1527
Jan. 29th, 2017 at 4:53 PM	122
Jan. 29th, 2017 at 10:20 PM	382
Jan. 30th, 2017 at 1:23 PM	305
Jan. 31st, 2017 at 5:06 PM	1179
Feb. 4th, 2017 at 4:10 PM	602
Feb. 10th, 2017 at 3:29 PM	527
Feb. 11th, 2017 at 10:51 AM	355
Feb. 13th, 2017 at 2:03 PM	342
Feb. 14th, 2017 at 1:49 PM	119
Feb. 14th, 2017 at 3:23 PM	32
Feb. 14th, 2017 at 6:58 PM	339
Feb. 20th, 2017 at 3:33 PM	327
Feb. 21st, 2017 at 6:30 PM	1043
Feb. 22nd, 2017 at 11:19 PM	123
Feb. 26th, 2017 at 5:03 PM	564
Feb. 27th, 2017 at 12:54 PM	410
Feb. 27th, 2017 at 6:27 PM	1189
Feb. 28th, 2017 at 2:15 PM	195
Mar. 1st, 2017 at 3:46 PM	129
Mar. 3rd, 2017 at 2:59 PM	222
Mar. 3rd, 2017 at 3:05 PM	26
Mar. 3rd, 2017 at 9:37 PM	293
Mar. 6th, 2017 at 4:26 PM	106
Mar. 7th, 2017 at 9:30 AM	0
Mar. 7th, 2017 at 11:57 AM	685
Mar. 10th, 2017 at 8:30 AM	45
Mar. 10th, 2017 at 2:36 PM	363
Mar. 11th, 2017 at 12:43 PM	142
Mar. 11th, 2017 at 5:09 PM	69
Mar. 12th, 2017 at 4:14 PM	70
Mar. 15th, 2017 at 3:39 PM	91
Mar. 16th, 2017 at 3:31 PM	154
Mar. 18th, 2017 at 3:57 PM	321
Mar. 18th, 2017 at 4:54 PM	78
Mar. 19th, 2017 at 1:03 PM	431
Mar. 20th, 2017 at 6:25 PM	73
Mar. 21st, 2017 at 12:47 AM	109
Mar. 23rd, 2017 at 7:35 PM	245
Mar. 26th, 2017 at 6:18 PM	191
Mar. 29th, 2017 at 3:08 PM	293
Mar. 30th, 2017 at 5:48 PM	992
Mar. 31st, 2017 at 7:20 PM	83
Apr. 1st, 2017 at 11:30 AM	728
Apr. 2nd, 2017 at 11:14 AM	156
Apr. 4th, 2017 at 7:36 PM	857
Apr. 5th, 2017 at 3:46 PM	115
Apr. 8th, 2017 at 4:34 PM	152
Apr. 9th, 2017 at 4:52 PM	146
Apr. 10th, 2017 at 12:00 PM	814
Apr. 10th, 2017 at 4:01 PM	171
Apr. 11th, 2017 at 1:03 PM	257
Apr. 13th, 2017 at 3:22 PM	161
Apr. 17th, 2017 at 12:45 PM	78
Apr. 18th, 2017 at 2:11 AM	147
Apr. 18th, 2017 at 9:09 AM	49
Apr. 18th, 2017 at 11:11 AM	119
Apr. 19th, 2017 at 1:51 PM	297
Apr. 24th, 2017 at 3:14 PM	286
Apr. 26th, 2017 at 11:57 AM	113
Apr. 26th, 2017 at 12:32 PM	183
Apr. 26th, 2017 at 1:04 PM	757
Apr. 27th, 2017 at 12:53 PM	204
May. 3rd, 2017 at 8:21 AM	277
May. 3rd, 2017 at 4:25 PM	274
May. 11th, 2017 at 11:00 AM	0
May. 13th, 2017 at 12:07 PM	173
May. 13th, 2017 at 2:08 PM	498
May. 14th, 2017 at 2:02 PM	115
May. 14th, 2017 at 6:01 PM	1099
May. 15th, 2017 at 6:10 PM	190
May. 16th, 2017 at 5:31 PM	495
May. 17th, 2017 at 3:08 PM	21
May. 19th, 2017 at 2:49 PM	9
May. 20th, 2017 at 3:28 PM	189
May. 22nd, 2017 at 7:13 PM	563
May. 25th, 2017 at 2:37 PM	123
May. 29th, 2017 at 5:19 PM	31
Jun. 7th, 2017 at 6:53 PM	59
Jun. 7th, 2017 at 8:01 PM	253
Jun. 8th, 2017 at 1:15 PM	37
Jun. 12th, 2017 at 12:49 PM	471
Jun. 21st, 2017 at 12:02 PM	147
Jun. 21st, 2017 at 12:19 PM	45
Jun. 23rd, 2017 at 1:55 PM	538
Jun. 24th, 2017 at 7:05 PM	162
Jun. 28th, 2017 at 1:42 PM	57
Jul. 5th, 2017 at 4:08 PM	139
Jul. 8th, 2017 at 11:46 AM	417
Jul. 10th, 2017 at 7:29 PM	113
Jul. 11th, 2017 at 12:34 AM	344
Jul. 11th, 2017 at 7:30 PM	114
Jul. 12th, 2017 at 12:38 PM	240
Jul. 12th, 2017 at 5:08 PM	17
Jul. 17th, 2017 at 11:01 AM	195
Jul. 17th, 2017 at 12:50 PM	12
Jul. 19th, 2017 at 10:12 PM	136
Jul. 21st, 2017 at 12:37 PM	25
Jul. 21st, 2017 at 6:09 PM	80
Jul. 22nd, 2017 at 4:29 PM	514
Jul. 26th, 2017 at 10:40 AM	228
Aug. 23rd, 2017 at 11:48 AM	200
Aug. 23rd, 2017 at 4:09 PM	7
Aug. 26th, 2017 at 4:14 PM	346
Aug. 28th, 2017 at 3:25 PM	69
Aug. 30th, 2017 at 4:37 PM	65
Sep. 1st, 2017 at 2:52 PM	187
Sep. 1st, 2017 at 4:33 PM	122
Sep. 2nd, 2017 at 1:05 PM	531
Sep. 3rd, 2017 at 1:02 PM	105
Sep. 3rd, 2017 at 4:15 PM	186
Sep. 5th, 2017 at 3:18 PM	202
Sep. 8th, 2017 at 5:55 PM	213
Sep. 9th, 2017 at 11:19 PM	165
Sep. 10th, 2017 at 2:54 PM	161
Sep. 10th, 2017 at 3:51 PM	988
Sep. 14th, 2017 at 5:54 PM	361
Sep. 14th, 2017 at 6:40 PM	465
Sep. 18th, 2017 at 10:31 AM	199
Sep. 18th, 2017 at 11:15 AM	54
Sep. 20th, 2017 at 10:17 AM	345
Sep. 20th, 2017 at 11:39 AM	522
Sep. 21st, 2017 at 12:57 PM	85
Sep. 24th, 2017 at 6:19 PM	280
Sep. 25th, 2017 at 5:35 PM	174
Sep. 25th, 2017 at 6:26 PM	424
Oct. 2nd, 2017 at 1:06 PM	227
Oct. 5th, 2017 at 4:16 PM	61
Oct. 10th, 2017 at 11:58 AM	191
Oct. 17th, 2017 at 6:30 PM	746
Oct. 18th, 2017 at 12:38 PM	59
Oct. 22nd, 2017 at 2:39 PM	154
Oct. 23rd, 2017 at 3:53 PM	399
Oct. 26th, 2017 at 10:35 AM	292
Nov. 7th, 2017 at 10:46 AM	83
Nov. 8th, 2017 at 12:26 PM	187
Nov. 8th, 2017 at 1:32 PM	110
Nov. 8th, 2017 at 5:06 PM	20
Nov. 16th, 2017 at 4:53 PM	25
Nov. 21st, 2017 at 4:06 PM	115
Nov. 21st, 2017 at 5:36 PM	465
Nov. 22nd, 2017 at 1:51 PM	297
Nov. 23rd, 2017 at 3:22 PM	40
